plotid,species,cover
270084,Tripterospermum lanceolatum,1
270084,Ellisiophyllum pinnatum,3
270084,Prinsepia scandens,3
270084,Abies kawakamii,17
270084,Picea morrisonicola,30
270084,Rubus pungens,1
270084,Hydrocotyle setulosa,1
270084,Sarcococca saligna,1
270015,Eurya leptophylla,1
270015,Eurya glaberrima,6
270015,Hydrangea integrifolia,1
270015,Plagiogyria formosana,1
270015,Tsuga chinensis v. formosana,30
270015,Yushania niitakayamensis,80
270015,Chamaecyparis formosensis,10
270015,Lonicera acuminata,1
270015,Schefflera taiwaniana,1
270015,Tripterospermum lanceolatum,1
270015,Luzula taiwaniana,1
270015,Quercus spinosa,10
270015,Picea morrisonicola,20
081026,Lemmaphyllum microphyllum,1
081026,Paris polyphylla,1
081026,Neolitsea acuminatissima,24
081026,Photinia niitakayamensis,7
081026,Yushania niitakayamensis,90
081026,Polystichum parvipinnulum,1
081026,Ainsliaea latifolia s. henryi,7
081026,Ellisiophyllum pinnatum,1
081026,Picea morrisonicola,70
081026,Oxalis acetocella s. taemoni,2
081026,Cerastium trigynum v. morrisonense,1
081026,Circaea cordata,1
110442,Elaeagnus thunbergii,11
110442,Hedera rhombea v. formosana,1
110442,Araiostegia parvipinnata,1
110442,Damnacanthus angustifolius,1
110442,Eurya glaberrima,3
110442,Hydrangea integrifolia,1
110442,Osmanthus heterophyllus,1
110442,Photinia niitakayamensis,2
110442,Tsuga chinensis v. formosana,18
110442,Yushania niitakayamensis,90
110442,Lepisorus monilisorus,1
110442,Pinus taiwanensis,3
110442,Coniogramme intermedia,1
110442,Ligustrum sinense,1
110442,Berberis kawakamii,2
110442,Daphne arisanensis,1
110442,Elatostema trilobulatum,1
110442,Arisaema consanguineum,1
110442,Athyrium arisanense,1
110442,Galium echinocarpum,1
110442,Urtica thunbergiana,1
110442,Ctenitis transmorrisonensis,1
110442,Ophiopogon intermedius,1
110442,Selaginella remotifolia,1
110442,Smilax vaginata,1
110442,Ainsliaea latifolia s. henryi,1
110442,Ellisiophyllum pinnatum,1
110442,Asplenium trichomanes,1
110442,Rubia lanceolata,1
110442,Ribes formosanum,1
110442,Rosa transmorrisonensis,2
110442,Sedum morrisonense,1
110442,Veratrum formosanum,1
110442,Circaea alpina s. imaicola,1
110442,Luzula taiwaniana,1
110442,Oxalis acetocella s. griffinthii v. fo,1
110442,Polystichum stenophyllum,1
110442,Viola adenothrix,1
110442,Viburnum parvifolium,1
110442,Picea morrisonicola,59
110442,Mitella formosana,1
110442,Cerastium trigynum v. morrisonense,1
110442,Viburnum betulifolium,6
110442,Ophioglossum petiolatum,1
110442,Tripterospermum cordifolium,1
110442,Hydrocotyle setulosa,1
110442,Tripterospermum microphyllum,1
110442,Rubus pungens v. oldhamii,1
110442,Polygonum runcinatum,1
110442,Polystichum tacticopterum,1
110442,Lapsanastrum apogonoides,1
110442,Nemosenecio formosanus,1
110442,Sanicula petagnioides,1
320286,Hedera rhombea v. formosana,12
320286,Lepisorus thunbergianus,1
320286,Ainsliaea macroclinidioides,7
320286,Araiostegia parvipinnata,1
320286,Eurya glaberrima,13
320286,Hydrangea integrifolia,32
320286,Mecodium polyanthos,1
320286,Neolitsea acuminatissima,3
320286,Photinia niitakayamensis,1
320286,Plagiogyria formosana,9
320286,Rubus corchorifolius,1
320286,Tsuga chinensis v. formosana,7
320286,Ctenitis apiciflora,1
320286,Arachniodes pseudoaristata,1
320286,Daphne kiusiana v. atrocaulis,1
320286,Polygonum thunbergii,1
320286,Polystichum parvipinnulum,2
320286,Pinus taiwanensis,1
320286,Lonicera acuminata,1
320286,Mahonia japonica,1
320286,Berberis kawakamii,1
320286,Elatostema trilobulatum,10
320286,Pseudotsuga wilsoniana,1
320286,Rubus pectinellus,1
320286,Galium echinocarpum,1
320286,Polypodium argutum,1
320286,Dryopteris lepidopoda,1
320286,Dryopteris wallichiana,5
320286,Tripterospermum lanceolatum,1
320286,Oxalis acetocella s. griffithii,2
320286,Elaeagnus grandifolia,2
320286,Ainsliaea latifolia s. henryi,2
320286,Ellisiophyllum pinnatum,8
320286,Sambucus chinensis,1
320286,Rubia lanceolata,1
320286,Ribes formosanum,1
320286,Rubus rolfei,1
320286,Ilex bioritsensis,4
320286,Lycopodium clavatum,1
320286,Lepisorus pseudoussuriensis,1
320286,Nertera nigricarpa,1
320286,Polystichum stenophyllum,1
320286,Myriactis humilis,1
320286,Rubus niveus,1
320286,Picea morrisonicola,53
320286,Salix fulvopubescens,1
320286,Viburnum betulifolium,15
320286,Cotoneaster konishii,3
320286,Hydrocotyle setulosa,1
320286,Carpesium nepalense,1
320286,Sanicula petagnioides,1
320286,Salvia scapiformis,1
320286,Rubus croceacanthus,1
081028,Pellionia radicans,1
081028,Hydrangea integrifolia,1
081028,Neolitsea acuminatissima,12
081028,Yushania niitakayamensis,95
081028,Rubus buergeri,1
081028,Lonicera acuminata,1
081028,Rubus pectinellus,1
081028,Oxalis acetocella s. griffithii,1
081028,Carex brunnea,1
081028,Ellisiophyllum pinnatum,1
081028,Prinsepia scandens,1
081028,Daphne morrisonesis,1
081028,Ribes formosanum,1
081028,Rosa transmorrisonensis,1
081028,Rubus rolfei,1
081028,Oreomyrrhis involucrata,1
081028,Urtica taiwaniana,1
081028,Quercus spinosa,6
081028,Picea morrisonicola,82
081028,Polystichum prionolepis,1
081028,Mitella formosana,1
081028,Viburnum betulifolium,1
320032,Vittaria flexuosa,1
320032,Araiostegia parvipinnata,1
320032,Hydrangea integrifolia,1
320032,Mecodium polyanthos,1
320032,Neolitsea acuminatissima,26
320032,Yushania niitakayamensis,83
320032,Elatostema trilobulatum,13
320032,Urtica thunbergiana,1
320032,Dryopteris wallichiana,1
320032,Tripterospermum lanceolatum,1
320032,Berchemia formosana,1
320032,Pyrola morrisonensis,1
320032,Cystopteris moupinensis,1
320032,Ilex bioritsensis,1
320032,Lepisorus pseudoussuriensis,1
320032,Athyrium reflexipinnum,1
320032,Picea morrisonicola,75
320032,Lonicera japonica,1
320032,Athyrium oppositipinnum,1
320034,Dryopteris formosana,1
320034,Araiostegia parvipinnata,1
320034,Photinia niitakayamensis,1
320034,Yushania niitakayamensis,95
320034,Impatiens uniflora,1
320034,Arisaema formosanum,1
320034,Lonicera acuminata,1
320034,Elatostema trilobulatum,3
320034,Dryopteris lepidopoda,1
320034,Dryopteris wallichiana,1
320034,Crypsinus quasidivaricatus,1
320034,Ellisiophyllum pinnatum,1
320034,Primula miyabeana,1
320034,Lepisorus pseudoussuriensis,1
320034,Athyrium reflexipinnum,1
320034,Athyrium tozanense,1
320034,Smilax menispermoidea,1
320034,Myriactis humilis,1
320034,Picea morrisonicola,95
320034,Galium nankotaizanum,1
320034,Athyrium oppositipinnum,1
320034,Sedum nokoense,1
320034,Athyrium drepanopterum,1
320034,Rubus croceacanthus,1
200063,Daphniphyllum glaucescens s. oldhamii,1
200063,Eurya chinensis,3
200063,Lepisorus thunbergianus,1
200063,Araiostegia parvipinnata,1
200063,Eurya glaberrima,26
200063,Lysionotus pauciflorus,1
200063,Mecodium polyanthos,1
200063,Microtropis fokienensis,1
200063,Neolitsea acuminatissima,2
200063,Osmanthus heterophyllus,11
200063,Pileostegia viburnoides,1
200063,Plagiogyria formosana,6
200063,Tsuga chinensis v. formosana,52
200063,Xiphopteris okuboi,1
200063,Yushania niitakayamensis,89
200063,Viburnum foetidum v. rectangulatum,1
200063,Mecodium badium,1
200063,Plagiogyria euphlebia,1
200063,Miscanthus sinensis,3
200063,Cyclobalanopsis stenophylloides,4
200063,Pittosporum illicioides,1
200063,Elaphoglossum yoshinagae,1
200063,Lemmaphyllum diversum,1
200063,Lonicera acuminata,1
200063,Schefflera taiwaniana,1
200063,Berberis kawakamii,1
200063,Rhododendron pseudochrysanthum,1
200063,Dryopteris lepidopoda,1
200063,Dryopteris hypophlebia,1
200063,Crypsinus quasidivaricatus,1
200063,Dryopteris fibrillosa,1
200063,Polypodium transpianense,1
200063,Dryopteris reflexosquamata,1
200063,Peranema cyatheoides,1
200063,Litsea morrisonensis,1
200063,Vittaria taeniophylla,1
200063,Ctenitis kawakamii,1
200063,Smilax nantoensis,1
200063,Lepisorus megasorus,1
200063,Taxillus liquidambaricolus,1
200063,Polypodium raishanense,1
200063,Pasania hancei v. arisanensis,1
200063,Arachniodes nigrospinosa,1
200063,Ctenopteris subfalcata,1
070110,Lepisorus thunbergianus,1
070110,Dryopteris formosana,1
070110,Eurya glaberrima,5
070110,Microtropis fokienensis,1
070110,Neolitsea acuminatissima,24
070110,Pileostegia viburnoides,3
070110,Tsuga chinensis v. formosana,51
070110,Yushania niitakayamensis,94
070110,Eurya crenatifolia,2
070110,Goodyera velutina,1
070110,Rubus pyrifolius,1
070110,Symplocos morrisonicola,15
070110,Symplocos setchuensis,1
070110,Peranema cyatheoides,1
070110,Ilex suzukii,3
020457,Dendropanax dentiger,1
020457,Elaeagnus thunbergii,1
020457,Stauntonia obovatifoliola,1
020457,Hedera rhombea v. formosana,1
020457,Lepisorus thunbergianus,1
020457,Dryopteris formosana,1
020457,Araiostegia parvipinnata,1
020457,Euonymus spraguei,1
020457,Eurya glaberrima,2
020457,Hydrangea integrifolia,1
020457,Neolitsea acuminatissima,1
020457,Osmanthus heterophyllus,1
020457,Photinia niitakayamensis,1
020457,Tsuga chinensis v. formosana,10
020457,Yushania niitakayamensis,55
020457,Polypodium amoenum,1
020457,Viburnum foetidum v. rectangulatum,1
020457,Eurya crenatifolia,1
020457,Chamaecyparis formosensis,50
020457,Daphne kiusiana v. atrocaulis,1
020457,Acer morrisonense,1
020457,Symplocos morrisonicola,1
020457,Rubus formosensis,1
020457,Lonicera acuminata,1
020457,Schefflera taiwaniana,1
020457,Rhododendron pseudochrysanthum,5
020457,Pinus armandii v. masteriana,15
020457,Arisaema taiwanense,1
020457,Dryopteris lepidopoda,1
020457,Taxus sumatrana,1
020457,Crypsinus quasidivaricatus,1
020457,Ophiopogon intermedius,1
020457,Goodyera kwangtungensis,1
020457,Oxalis acetocella s. griffithii,1
020457,Viburnum erosum,2
020457,Ainsliaea latifolia s. henryi,1
020457,Rubus liuii,1
020457,Cystopteris moupinensis,1
020457,Daphne morrisonesis,1
020457,Pyrrosia transmorrisonensis,1
110039,Rhododendron oldhamii,1
110039,Elaeagnus thunbergii,1
110039,Microsorium buergerianum,1
110039,Eurya leptophylla,12
110039,Prunus phaeosticta,1
110039,Acer kawakamii,1
110039,Hedera rhombea v. formosana,1
110039,Lepisorus thunbergianus,1
110039,Dryopteris formosana,1
110039,Ainsliaea macroclinidioides,1
110039,Araiostegia parvipinnata,1
110039,Euonymus spraguei,1
110039,Eurya glaberrima,7
110039,Hydrangea integrifolia,1
110039,Mecodium polyanthos,1
110039,Nertera granadense,1
110039,Photinia niitakayamensis,2
110039,Plagiogyria formosana,10
110039,Rhododendron leptosanthum,1
110039,Tripterospermum taiwanense,1
110039,Tsuga chinensis v. formosana,30
110039,Viburnum urceolatum,1
110039,Yushania niitakayamensis,64
110039,Lepisorus monilisorus,1
110039,Vaccinium japonicum v. lasiostemon,1
110039,Prunus campanulata,1
110039,Daphne kiusiana v. atrocaulis,1
110039,Pasania hancei v. ternaticupula,1
110039,Cyclobalanopsis stenophylloides,22
110039,Lonicera acuminata,1
110039,Schefflera taiwaniana,1
110039,Mahonia japonica,1
110039,Berberis kawakamii,1
110039,Elatostema trilobulatum,1
110039,Pseudotsuga wilsoniana,8
110039,Rhododendron pseudochrysanthum,6
110039,Pinus armandii v. masteriana,4
110039,Rubus pectinellus,1
110039,Ilex yunnanensis v. parvifolia,1
110039,Rhododendron rubropilosum,2
110039,Dryopteris lepidopoda,2
110039,Taxus sumatrana,1
110039,Balanophora laxiflora,1
110039,Ophiopogon intermedius,2
110039,Goodyera kwangtungensis,1
110039,Ainsliaea latifolia s. henryi,1
110039,Prinsepia scandens,1
110039,Maclura cochinchinensis,7
110039,Ilex bioritsensis,2
110039,Gastrochilus formosanus,1
110039,Platanthera brevicalcarata,1
110039,Litsea morrisonensis,2
110039,Viburnum betulifolium,1
110039,Cyperus rotundus,1
110039,Poa annua,15
088047,Araiostegia parvipinnata,1
088047,Eurya glaberrima,1
088047,Neolitsea acuminatissima,1
088047,Plagiogyria formosana,1
088047,Tsuga chinensis v. formosana,56
088047,Yushania niitakayamensis,95
088047,Alniphyllum pterospermum,1
088047,Pasania hancei v. ternaticupula,2
088047,Lyonia ovalifolia,18
088047,Rhododendron formosanum,4
088047,Symplocos morrisonicola,4
088047,Cyclobalanopsis stenophylloides,4
088047,Smilax elongatoumbellata,1
088047,Pinus armandii v. masteriana,14
088047,Pteridium aquilinum s. wightianum,1
300122,Eurya glaberrima,1
300122,Hydrangea integrifolia,1
300122,Tsuga chinensis v. formosana,95
300122,Yushania niitakayamensis,95
300122,Lepisorus monilisorus,1
300122,Rhododendron rubropilosum,1
300122,Myrmechis drymoglossifolia,1
300122,Ctenitis transmorrisonensis,1
300122,Chimaphila japonica,1
300122,Ainsliaea latifolia s. henryi,1
300122,Cystopteris moupinensis,1
240059,Tsuga chinensis v. formosana,95
240059,Xiphopteris okuboi,1
240059,Yushania niitakayamensis,95
240059,Crypsinus quasidivaricatus,1
240059,Trichophorum subcapitatum,1
300118,Tsuga chinensis v. formosana,95
300118,Yushania niitakayamensis,95
300118,Pyrola alboreticulata,1
300118,Ainsliaea latifolia s. henryi,1
200267,Ainsliaea macroclinidioides,1
200267,Yushania niitakayamensis,95
200267,Galium echinocarpum,1
200267,Ainsliaea latifolia s. henryi,1
200267,Abies kawakamii,95
200267,Juniperus squamata,1
200267,Agrostis clavata,1
200267,Dryopteris serratodentata,1
200267,Arenaria subpilosa,1
200267,Oreomyrrhis involucrata,1
200267,Berberis morrisonensis,1
200267,Potentilla leuconota,1
200267,Circaea alpina s. imaicola,1
200267,Polystichum morii,1
200267,Luzula taiwaniana,1
200267,Luzula effusa,1
200267,Oxalis acetocella s. taemoni,1
200267,Carex satzumensis,1
310304,Yushania niitakayamensis,95
310304,Berberis kawakamii,1
310304,Galium echinocarpum,1
310304,Senecio nemorensis v. dentatus,1
310304,Ainsliaea latifolia s. henryi,1
310304,Abies kawakamii,90
310304,Deschampsia flexuosa,1
310304,Gaultheria itoana,1
310304,Juniperus squamata,10
310304,Cystopteris moupinensis,1
310304,Daphne morrisonesis,1
310304,Rubus rolfei,1
310304,Thalictrum rubescens,1
310304,Gentiana davidii v. formosana,1
310304,Berberis morrisonensis,1
310304,Cirsium kawakamii,1
310304,Pimpinella niitakayamensis,1
310304,Platanthera brevicalcarata,1
310304,Viola adenothrix,1
310304,Myriactis humilis,1
310304,Hemiphragma heterophyllum,1
310304,Geranium hayatanum,1
310304,Fragaria hayatai,1
310304,Rubus pungens v. oldhamii,1
310304,Clinopodium laxiflorum,1
310304,Clematis montana,1
310304,Ranunculus taisanensis,1
310304,Prunella vulgaris s. asiatica v. nanhu,1
200269,Yushania niitakayamensis,95
200269,Abies kawakamii,95
200269,Rubus pungens v. oldhamii,1
290046,Tsuga chinensis v. formosana,95
290046,Yushania niitakayamensis,95
290046,Pinus armandii v. masteriana,2
290046,Ainsliaea latifolia s. henryi,1
290046,Vaccinium merrillianum,2
300114,Yushania niitakayamensis,94
300114,Ainsliaea latifolia s. henryi,5
300114,Abies kawakamii,95
300114,Luzula taiwaniana,1
200279,Yushania niitakayamensis,95
200279,Tripterospermum lanceolatum,1
200279,Ainsliaea latifolia s. henryi,1
200279,Abies kawakamii,95
200279,Berberis morrisonensis,1
200279,Athyrium reflexipinnum,1
200279,Trichophorum subcapitatum,1
200279,Luzula effusa,1
200279,Chimaphila monticola,1
310502,Tsuga chinensis v. formosana,95
310502,Yushania niitakayamensis,95
310502,Ainsliaea latifolia s. henryi,1
310502,Cystopteris moupinensis,1
300119,Tsuga chinensis v. formosana,95
300119,Xiphopteris okuboi,1
300119,Yushania niitakayamensis,95
300119,Ctenitis transmorrisonensis,1
300119,Smilax vaginata,1
300119,Ainsliaea latifolia s. henryi,1
300119,Helictotrichon abietetorum,1
290042,Yushania niitakayamensis,95
290042,Ainsliaea latifolia s. henryi,2
290042,Abies kawakamii,95
300190,Tsuga chinensis v. formosana,1
300190,Yushania niitakayamensis,95
300190,Elatostema trilobulatum,2
300190,Abies kawakamii,95
300190,Luzula plumosa,1
200274,Yushania niitakayamensis,95
200274,Ainsliaea latifolia s. henryi,1
200274,Abies kawakamii,95
200274,Luzula effusa,1
200274,Polygonum filicaule,1
200274,Rubus pungens v. oldhamii,1
200274,Athyrium oppositipinnum,1
200274,Carex satzumensis,1
310310,Yushania niitakayamensis,95
310310,Elatostema trilobulatum,1
310310,Galium echinocarpum,1
310310,Oxalis acetocella s. griffithii,1
310310,Ainsliaea latifolia s. henryi,1
310310,Abies kawakamii,95
310310,Deschampsia flexuosa,1
310310,Cystopteris moupinensis,1
310310,Arenaria subpilosa,1
310310,Deschampsia cespitosa v. festucifolia,1
320046,Yushania niitakayamensis,95
320046,Pyrola morrisonensis,1
320046,Abies kawakamii,95
320046,Oxalis acetocella s. griffinthii v. fo,1
290043,Yushania niitakayamensis,95
290043,Ainsliaea latifolia s. henryi,2
290043,Abies kawakamii,95
290043,Luzula taiwaniana,1
290043,Sorbus randaiensis,1
290043,Carex chrysolepis,1
081032,Ainsliaea macroclinidioides,1
081032,Yushania niitakayamensis,95
081032,Oxalis acetocella s. griffithii,1
081032,Abies kawakamii,95
200080,Rhododendron pseudochrysanthum,2
200080,Oxalis acetocella s. griffithii,1
200080,Ainsliaea latifolia s. henryi,16
200080,Viola adenothrix v. tsugitakaensis,1
200080,Abies kawakamii,95
200080,Deschampsia flexuosa,7
200080,Juniperus squamata,1
200080,Sedum morrisonense,1
200080,Oreomyrrhis involucrata,1
200080,Pimpinella niitakayamensis,1
200080,Solidago virgaurea v. leiocarpa,1
200080,Myriactis humilis,1
200080,Luzula effusa,1
200080,Veronica oligosperma,1
200080,Dryopteris barbigera,1
200080,Cirsium arisanense,3
200080,Potentilla discolor,1
200080,Agropyron mayebaranum,1
200080,Galium morii,1
200080,Sedum nokoense,1
200080,Rubus taitoensis,1
200074,Rhododendron pseudochrysanthum,2
200074,Ainsliaea latifolia s. henryi,13
200074,Abies kawakamii,95
200074,Deschampsia flexuosa,7
200074,Gaultheria itoana,22
200074,Juniperus squamata,51
200074,Trichophorum subcapitatum,1
200074,Agropyron mayebaranum,1
200074,Carex satzumensis,1
200074,Ponerorchis kiraishiensis,1
081036,Athyrium arisanense,2
081036,Rhododendron pseudochrysanthum,1
081036,Oxalis acetocella s. griffithii,1
081036,Ainsliaea latifolia s. henryi,70
081036,Abies kawakamii,95
081036,Aletris formosana,1
081036,Deschampsia flexuosa,1
081036,Juniperus squamata,1
081036,Rosa transmorrisonensis,14
081036,Sedum morrisonense,1
081036,Agrostis infirma,1
081036,Berberis morrisonensis,9
081036,Festuca rubra,1
081036,Cerastium trigynum v. morrisonense,3
081036,Sorbus randaiensis,1
081036,Erigeron morrisonensis,1
081036,Hypochaeris radicata,1
081036,Juncus effusus v. decipiens,1
081036,Rubus croceacanthus,1
200078,Elatostema trilobulatum,4
200078,Rhododendron pseudochrysanthum,1
200078,Oxalis acetocella s. griffithii,1
200078,Ainsliaea latifolia s. henryi,63
200078,Abies kawakamii,95
200078,Deschampsia flexuosa,1
200078,Gaultheria itoana,1
200078,Cystopteris moupinensis,1
200078,Rosa transmorrisonensis,1
200078,Oreomyrrhis involucrata,1
200078,Pimpinella niitakayamensis,1
200078,Athyrium reflexipinnum,1
200078,Luzula effusa,1
200078,Dryopteris barbigera,1
200078,Sedum nokoense,1
200076,Elatostema trilobulatum,4
200076,Galium echinocarpum,1
200076,Oxalis acetocella s. griffithii,4
200076,Ainsliaea latifolia s. henryi,70
200076,Abies kawakamii,95
200076,Deschampsia flexuosa,1
200076,Cystopteris moupinensis,5
200076,Rosa transmorrisonensis,2
200076,Listera morrisonicola,1
200076,Oreomyrrhis involucrata,1
200076,Pimpinella niitakayamensis,1
200076,Solidago virgaurea v. leiocarpa,1
200076,Athyrium reflexipinnum,2
200076,Dryopteris barbigera,1
200076,Crypsinus taiwanensis,1
200076,Galium morii,1
300112,Galium echinocarpum,8
300112,Senecio nemorensis v. dentatus,1
300112,Dryopteris lepidopoda,7
300112,Oxalis acetocella s. griffithii,8
300112,Ainsliaea latifolia s. henryi,10
300112,Onychium contiguum,1
300112,Abies kawakamii,95
300112,Deschampsia flexuosa,11
300112,Lonicera kawakamii,4
300112,Sedum morrisonense,12
300112,Luzula taiwaniana,7
300112,Agropyron formosanum,3
300112,Rosa sericea v. morrisonensis,3
300112,Carex chrysolepis,10
300112,Bromus formosanus,1
300112,Rubus pungens v. oldhamii,6
300112,Gymnocarpium remotepinnatum,1
110114,Rhododendron pseudochrysanthum,11
110114,Oxalis acetocella s. griffithii,2
110114,Juniperus squamata,95
110114,Lonicera kawakamii,3
110114,Primula miyabeana,1
110114,Oreomyrrhis involucrata,1
110114,Berberis morrisonensis,3
110114,Cirsium kawakamii,1
110114,Hypericum nagasawai,1
110114,Platanthera brevicalcarata,1
110114,Potentilla leuconota,5
110114,Hemiphragma heterophyllum,21
110114,Geranium hayatanum,39
110114,Rosa sericea v. morrisonensis,1
110114,Fragaria hayatai,9
110114,Polygonum filicaule,1
110114,Cryptogramma brunoniana,1
110114,Gentiana horaimontana,1
110112,Oxalis acetocella s. griffithii,1
110112,Ainsliaea latifolia s. henryi,1
110112,Juniperus squamata,95
110112,Lonicera kawakamii,4
110112,Sedum morrisonense,43
110112,Oreomyrrhis involucrata,1
110112,Berberis morrisonensis,43
110112,Cirsium kawakamii,1
110112,Hypericum nagasawai,1
110112,Potentilla leuconota,1
110112,Myriactis humilis,1
110112,Geranium hayatanum,1
110112,Fragaria hayatai,1
110112,Polygonum filicaule,9
110112,Gentiana horaimontana,1
081043,Vitex quinata,1
081043,Rhododendron pseudochrysanthum,38
081043,Hydrangea aspera,1
081043,Oxalis acetocella s. griffithii,1
081043,Abies kawakamii,95
081043,Deschampsia flexuosa,1
081043,Juniperus squamata,58
081043,Lonicera kawakamii,1
081043,Rosa transmorrisonensis,3
081043,Sedum morrisonense,1
081043,Agrostis infirma,1
081043,Cirsium kawakamii,1
081043,Sorbus randaiensis,1
081043,Angelica morrisonicola,1
081043,Rosa sericea v. morrisonensis,1
270037,Miscanthus sinensis,10
270037,Festuca ovina,1
270037,Juniperus squamata,25
270037,Arabis lyrata s. kamtschatica,1
270037,Thalictrum rubescens,1
270037,Sedum morrisonense,1
270037,Oreomyrrhis involucrata,1
270037,Berberis morrisonensis,1
270037,Cirsium kawakamii,1
270037,Hypericum nagasawai,1
270037,Hemiphragma heterophyllum,1
270037,Anaphalis nepalensis,1
270037,Aconitum fukutomei,1
270037,Veronica morrisonicola,1
270037,Artemisia kawakamii,1
270037,Rubus pungens v. oldhamii,1
270037,Arenaria takasagomontana,1
270037,Galium tarokoense,1
088138,Yushania niitakayamensis,95
088138,Shortia rotundifolia v. subcordata,1
088138,Polystichum parvipinnulum,1
088138,Elatostema trilobulatum,1
088138,Rubus pectinellus,1
088138,Senecio nemorensis v. dentatus,1
088138,Dryopteris lepidopoda,1
088138,Peracarpa carnosa,1
088138,Ophiopogon intermedius,1
088138,Oxalis acetocella s. griffithii,1
088138,Smilax vaginata,1
088138,Ainsliaea latifolia s. henryi,1
088138,Abies kawakamii,95
088138,Cheilotheca humilis,1
088138,Athyrium reflexipinnum,1
088138,Mitella formosana,2
088138,Rubus pungens,1
088138,Polystichum nepalense,1
088138,Triplostegia glandulifera,1
088037,Eurya loquaiana,1
088037,Miscanthus floridulus,13
088037,Hedera rhombea v. formosana,1
088037,Dryopteris formosana,1
088037,Eurya glaberrima,7
088037,Hydrangea integrifolia,1
088037,Neolitsea acuminatissima,3
088037,Tsuga chinensis v. formosana,5
088037,Yushania niitakayamensis,77
088037,Vaccinium japonicum v. lasiostemon,1
088037,Viburnum foetidum v. rectangulatum,3
088037,Dryopteris squamiseta,7
088037,Acer serrulatum,1
088037,Rubus buergeri,1
088037,Pasania hancei v. ternaticupula,1
088037,Polystichum parvipinnulum,1
088037,Cyclobalanopsis stenophylloides,1
088037,Pseudotsuga wilsoniana,76
088037,Pinus armandii v. masteriana,3
088037,Dryopteris hypophlebia,1
088037,Woodwardia unigemmata,1
088037,Dennstaedtia scabra,1
088037,Ellisiophyllum pinnatum,1
088037,Viola adenothrix v. tsugitakaensis,1
088037,Polygonum multiflorum v. hypoleucum,1
088037,Spiraea formosana,1
088037,Peranema cyatheoides,1
088037,Rubus morii,1
088037,Rubus trianthus,1
088037,Photinia serratifolia v. lasiopetala,4
088037,Athyrium pycnosorum,1
088037,Viburnum betulifolium,1
088037,Polygonum filicaule,1
088037,Astilbe macroflora,1
088037,Polystichum manmeiense,1
088037,Torenia concolor,1
088050,Elaeagnus thunbergii,2
088050,Hedera rhombea v. formosana,1
088050,Osmanthus heterophyllus,1
088050,Tsuga chinensis v. formosana,43
088050,Yushania niitakayamensis,67
088050,Miscanthus sinensis,33
088050,Lonicera acuminata,1
088050,Berberis kawakamii,1
088050,Pinus armandii v. masteriana,1
088050,Rubus pectinellus,1
088050,Smilax vaginata,1
088050,Rubia lanceolata,1
088050,Abies kawakamii,45
088050,Juniperus formosana,6
088050,Ribes formosanum,1
088050,Rosa transmorrisonensis,1
088050,Agrostis infirma,1
088050,Picea morrisonicola,1
088050,Salix fulvopubescens,1
088050,Viburnum betulifolium,2
088050,Cirsium arisanense,1
088050,Galium formosense,1
088157,Tsuga chinensis v. formosana,42
088157,Yushania niitakayamensis,95
088157,Pinus taiwanensis,12
088157,Berberis kawakamii,1
088157,Abies kawakamii,44
088157,Rosa transmorrisonensis,1
088157,Picea morrisonicola,2
081030,Yushania niitakayamensis,83
081030,Rhododendron pseudochrysanthum,9
081030,Galium echinocarpum,1
081030,Rhododendron rubropilosum,9
081030,Abies kawakamii,65
081030,Juniperus squamata,35
020459,Araiostegia parvipinnata,30
020459,Euonymus spraguei,20
020459,Mecodium polyanthos,30
020459,Tsuga chinensis v. formosana,94
020459,Rhododendron pseudochrysanthum,16
020459,Goodyera kwangtungensis,10
110048,Eurya leptophylla,1
110048,Lepisorus thunbergianus,1
110048,Araiostegia parvipinnata,1
110048,Eurya glaberrima,10
110048,Mecodium polyanthos,1
110048,Nertera granadense,1
110048,Rubus corchorifolius,1
110048,Tsuga chinensis v. formosana,26
110048,Xiphopteris okuboi,1
110048,Yushania niitakayamensis,95
110048,Arisaema formosanum,1
110048,Berberis kawakamii,1
110048,Crypsinus quasidivaricatus,1
110048,Abies kawakamii,65
110048,Gaultheria itoana,1
110048,Athyrium tozanense,1
110048,Poa annua,1
110417,Yushania niitakayamensis,10
110417,Berberis kawakamii,7
110417,Juniperus squamata,25
110417,Rosa transmorrisonensis,1
110417,Artemisia kawakamii,1
110417,Stellaria saxatilis,1
110123,Tsuga chinensis v. formosana,11
110123,Yushania niitakayamensis,85
110123,Chamaecyparis obtusa v. formosana,3
110123,Miscanthus sinensis,11
110123,Pinus armandii v. masteriana,79
110123,Rhododendron rubropilosum,1
110123,Abies kawakamii,1
110123,Deschampsia flexuosa,1
110123,Juniperus formosana,3
110123,Lycopodium obscurum,1
110123,Rubus rolfei,1
110123,Viola senzanensis,1
110123,Gentiana davidii v. formosana,1
110123,Lycopodium clavatum,1
110123,Platanthera brevicalcarata,1
110123,Solidago virgaurea v. leiocarpa,1
110123,Picea morrisonicola,7
110123,Gentiana scabrida,1
110123,Hieracium morii,1
081034,Ainsliaea macroclinidioides,2
081034,Yushania niitakayamensis,95
081034,Oxalis acetocella s. griffithii,1
081034,Abies kawakamii,65
081034,Juniperus squamata,35
081034,Solidago virgaurea v. leiocarpa,1
200505,Paris polyphylla,1
